N,ID,New Point?,lon,lat,transit_dist_1,transit_dist_2,transit_dist_3,transit_score1,transit_score2,transit_score3,transit_score_std,prc.latino.std,dens.cvap.std,prc_asian_std,prc_AmInd_std,prc.youth.std,prc.nonEngProf.std,prc.pov.std,prc.disabled.std,prc.CarAccess.std,rate.vbm.std,prc.ElNonReg.std,dens_poll_std,dens.work.std,popDens.std,center_score,dropoff_score,dens_poll_std_0_3,wtd_center_score
92,2669,,-121.5104653,38.52327905,0.064611448,0.080451912,0.130601279,1.0,1.0,1.0,0.275664639,0.202531646,0.515822785,0.613924051,0.426282051,0.07278481,0.319620253,0.262658228,0.14556962,0.303797468,0.350549451,0.044303797,0.81680926,0.529152915,0.27242175,0.258458076,0.262626265,0.81680926,0.21111095
96,2727,,-121.4829158,38.53085352,0.360502262,0.419245266,0.421705021,1.0,1.0,1.0,1.201452548,0.876582278,0.167721519,0.363924051,0.423076923,0.689873418,0.28164557,0.844936709,0.930379747,0.901898734,0.523076923,0.316455696,0.269250126,0.684268427,0.254815409,0.620267049,0.625870197,0.3,0.186080115
98,2779,,-121.4922934,38.537972,0.045373324,0.042496123,0.076737973,1.0,1.0,0.25,0.16460742,0.876582278,0.167721519,0.363924051,0.423076923,0.689873418,0.28164557,0.844936709,0.930379747,0.901898734,0.998901099,0.316455696,0.269753397,0.456545655,0.423404896,0.602622983,0.599803287,0.3,0.180786895
99,2671,,-121.4920027,38.52350809,0.086597283,0.089144196,0.153505428,1.0,1.0,1.0,0.329246908,0.71835443,0.167721519,0.712025316,0.307692308,0.161392405,0.85443038,0.408227848,0.727848101,0.496835443,0.973626374,0.265822785,0.307498742,0.606160616,0.670044141,0.557891412,0.581672554,0.307498742,0.171550907
102,2728,,-121.4736836,38.53096629,0.183673241,0.187917049,0.223083364,1.0,1.0,1.0,0.594673654,0.977848101,0.091772152,0.474683544,0.439102564,0.636075949,0.949367089,0.693037975,0.914556962,0.300632911,0.578021978,0.610759494,0.128334172,0.630363036,0.375200642,0.583362352,0.596483447,0.3,0.175008706
108,2777,,-121.5107595,38.53774291,0.105942011,0.116107042,0.157033064,1.0,1.0,1.0,0.379082118,0.648734177,0.39556962,0.693037975,0.365384615,0.120253165,0.253164557,0.056962025,0.075949367,0.534810127,0.862637363,0.10443038,0.653749371,0.00220022,0.396217897,0.349881008,0.358332372,0.653749371,0.228734489
110,2668,,-121.5196965,38.52316347,0.056829914,0.093588734,0.10707398,1.0,1.0,1.0,0.257492628,0.648734177,0.39556962,0.693037975,0.365384615,0.120253165,0.253164557,0.056962025,0.075949367,0.534810127,0.601098901,0.10443038,0.602415702,0.381738174,0.636035313,0.338205458,0.344234938,0.602415702,0.203740278
111,2723,,-121.5198445,38.53039538,0.094049672,0.076874289,0.085997275,1.0,1.0,1.0,0.256921235,0.648734177,0.39556962,0.693037975,0.365384615,0.120253165,0.253164557,0.056962025,0.075949367,0.534810127,0.651648352,0.10443038,0.641167589,0.621562156,0.344502408,0.343179476,0.342045094,0.641167589,0.220035558
113,2613,,-121.5195485,38.51593156,0.01904054,0.032143353,0.167890463,1.0,1.0,1.0,0.219074357,0.620253165,0.825949367,0.768987342,0.253205128,0.623417722,0.39556962,0.193037975,0.651898734,0.71835443,0.621978022,0.123417722,0.477101158,0.075907591,0.758126003,0.465503929,0.477710352,0.477101158,0.222092463
131,2378,,-121.546637,38.48665326,0.065435597,0.087878846,0.077172729,0.5,0.5,0.5,0.230487172,0.446202532,0.35443038,0.753164557,,0.079113924,0.370253165,0.142405063,0.088607595,0.161392405,0.294505495,0.063291139,0.604932058,0.273927393,0.55863764,0.275342642,0.282041329,0.604932058,0.166563591
133,2437,,-121.53756,38.49400273,0.033853224,0.073827619,0.081122932,0.5,1.0,1.0,0.188803775,0.405063291,0.715189873,0.898734177,0.038461538,0.465189873,0.560126582,0.126582278,0.670886076,0.401898734,0.406593407,0.237341772,0.484146955,0.135313531,0.568268459,0.394587961,0.407648026,0.484146955,0.19103856
134,2438,,-121.5283324,38.49411967,0.253413226,0.248845631,0.258601357,1.0,1.0,1.0,0.760860214,0.405063291,0.715189873,0.898734177,0.038461538,0.465189873,0.560126582,0.126582278,0.670886076,0.401898734,0.527472527,0.237341772,0.321590337,0.713971397,0.535664125,0.502146891,0.519646061,0.321590337,0.161485588
135,2379,,-121.5374104,38.48677089,0.08913285,0.120980069,0.126986843,1.0,1.0,1.0,0.337099762,0.405063291,0.715189873,0.898734177,0.038461538,0.465189873,0.560126582,0.126582278,0.670886076,0.401898734,0.374725275,0.237341772,0.524911928,0.141914191,0.504614767,0.431555684,0.441424085,0.524911928,0.226528726
140,2380,,-121.5281837,38.48688782,0.26000695,0.253496545,0.245929837,1.0,1.0,1.0,0.759433332,0.129746835,0.753164557,0.743670886,0.051282051,0.319620253,0.275316456,0.319620253,0.981012658,0.727848101,0.70989011,0.484177215,0.394061399,0.789878988,0.55863764,0.564218283,0.577597011,0.394061399,0.222336646
141,2322,,-121.528035,38.47965598,0.274659968,0.310478694,0.341071222,1.0,0.5,1.0,0.926209884,0.066455696,0.256329114,0.990506329,0.057692308,0.205696203,0.465189873,0.129746835,0.208860759,0.775316456,0.094505495,0.079113924,0.483140413,0.093509351,0.533657705,0.335847858,0.353395915,0.483140413,0.162261673
142,2323,,-121.5188091,38.47977219,0.120237746,0.149549836,0.157609985,0.5,0.5,1.0,0.427397566,0.066455696,0.256329114,0.990506329,0.057692308,0.205696203,0.465189873,0.129746835,0.208860759,0.775316456,0.076923077,0.079113924,0.663311525,0.459845985,0.76078451,0.318020834,0.329962929,0.663311525,0.210946884
143,2321,,-121.5372607,38.47953906,0.055216181,0.072910997,0.200295127,0.5,0.5,0.5,0.328422305,0.066455696,0.256329114,0.990506329,0.057692308,0.205696203,0.465189873,0.129746835,0.208860759,0.775316456,0.076923077,0.079113924,0.663311525,0.459845985,0.647170947,0.323181104,0.328720551,0.663311525,0.214369751
144,2617,,-121.482627,38.51638961,0.452540174,0.578940177,0.502095045,1.0,1.0,1.0,0.226270087,0.886075949,0.414556962,0.949367089,0.304487179,0.405063291,0.965189873,0.832278481,0.939873418,0.917721519,0.152747253,0.579113924,0.329642677,0.388338834,0.656099518,0.612232567,0.609300938,0.329642677,0.201817983
146,2559,,-121.4824827,38.50915767,0.393652638,0.415023093,0.918788743,1.0,1.0,1.0,0.606506798,0.886075949,0.414556962,0.949367089,0.304487179,0.405063291,0.965189873,0.832278481,0.939873418,0.917721519,0.989010989,0.579113924,0.125817816,0.499449945,0.404745185,0.682610286,0.697020817,0.3,0.204783086
164,2270,,-121.4817614,38.47299812,0.588712674,0.593623654,0.638923008,1.0,1.0,1.0,0.0,0.724683544,0.965189873,0.917721519,0.221153846,0.708860759,0.905063291,0.721518987,0.78164557,0.386075949,0.368131868,0.705696203,0.313034726,0.448844884,0.299458266,0.544290237,0.53266522,0.313034726,0.170381745
165,2268,,-121.5002114,38.47277064,0.587652688,0.596099775,0.609078783,1.0,1.0,1.0,0.0,0.724683544,0.965189873,0.917721519,0.221153846,0.708860759,0.905063291,0.721518987,0.78164557,0.386075949,0.368131868,0.705696203,0.313034726,0.448844884,0.427367576,0.585845452,0.572490244,0.313034726,0.18338997
167,2783,,-121.4553607,38.53842173,0.027098976,0.042349747,0.08397164,1.0,1.0,1.0,0.153420363,0.955696203,0.335443038,0.594936709,0.775641026,0.420886076,0.946202532,0.762658228,0.933544304,0.806962025,0.925274725,0.743670886,0.187720181,0.229922992,0.601223917,0.654916154,0.661712679,0.3,0.196474846
168,2731,,-121.4459867,38.53130039,0.026804845,0.064648736,0.145953312,1.0,1.0,1.0,0.237406893,0.955696203,0.335443038,0.594936709,0.775641026,0.420886076,0.946202532,0.762658228,0.933544304,0.806962025,0.494505495,0.743670886,0.196275793,0.827282728,0.450943018,0.632555998,0.628685404,0.3,0.1897668
169,2730,,-121.455219,38.53118973,0.077263152,0.087715462,0.108430131,1.0,1.0,1.0,0.273408744,0.955696203,0.335443038,0.594936709,0.775641026,0.420886076,0.946202532,0.762658228,0.933544304,0.806962025,0.61978022,0.743670886,0.115249119,0.543454345,0.826344302,0.67039653,0.676330895,0.3,0.201118959
170,2729,,-121.4644513,38.53107836,0.023340845,0.089757382,0.16563233,1.0,1.0,1.0,0.278730556,0.981012658,0.186708861,0.623417722,0.955128205,0.699367089,0.962025316,0.939873418,0.731012658,0.958860759,0.365934066,0.670886076,0.259687972,0.316831683,0.93454053,0.65709826,0.656595832,0.3,0.197129478
172,2782,,-121.4645939,38.53831035,0.074395646,0.108925558,0.124638015,1.0,0.25,1.0,0.307959219,0.981012658,0.186708861,0.623417722,0.955128205,0.699367089,0.962025316,0.939873418,0.731012658,0.958860759,0.561538462,0.670886076,0.114745848,0.635863586,0.981691413,0.726489494,0.724679394,0.3,0.217946848
173,2673,,-121.4735401,38.52373432,0.080927966,0.093887647,0.110913343,1.0,1.0,1.0,0.285728956,0.993670886,0.066455696,0.867088608,0.362179487,0.772151899,1.0,0.965189873,0.936708861,0.829113924,0.997802198,0.962025316,0.29491696,0.642464246,0.527989567,0.731203793,0.731296773,0.3,0.219361138
174,2618,,-121.4733966,38.51650236,0.318282977,0.373281733,0.578702952,1.0,1.0,1.0,0.518673532,0.993670886,0.066455696,0.867088608,0.362179487,0.772151899,1.0,0.965189873,0.936708861,0.829113924,0.997802198,0.962025316,0.29491696,0.642464246,0.236556982,0.69608163,0.69898083,0.3,0.208824489
175,2560,,-121.4732531,38.50927041,0.205377534,0.26217064,0.34956215,1.0,1.0,1.0,0.817110324,0.949367089,0.259493671,0.64556962,0.33974359,0.765822785,0.908227848,0.892405063,0.873417722,0.955696203,0.024175824,0.917721519,0.096124811,0.931793179,0.240971108,0.659913625,0.645428858,0.3,0.197974088
176,2503,,-121.463881,38.50215049,0.071126181,0.112837879,0.147667992,1.0,1.0,1.0,0.331632052,0.949367089,0.259493671,0.64556962,0.33974359,0.765822785,0.908227848,0.892405063,0.873417722,0.955696203,0.024175824,0.917721519,0.096124811,0.931793179,0.243529294,0.620811385,0.598135312,0.3,0.186243416
178,2561,,-121.4640236,38.50938244,0.095671394,0.104447896,0.138361679,1.0,1.0,1.0,0.33848097,0.949367089,0.259493671,0.64556962,0.33974359,0.765822785,0.908227848,0.892405063,0.873417722,0.955696203,0.657142857,0.917721519,0.107196779,0.645764576,0.379012841,0.674215058,0.66586122,0.3,0.202264517
180,2675,,-121.4550773,38.52395773,0.05225596,0.065615207,0.099801162,1.0,1.0,1.0,0.21767233,0.867088608,0.844936709,0.632911392,0.064102564,0.870253165,0.829113924,0.971518987,0.594936709,0.882911392,0.96043956,0.965189873,0.224962255,0.276127613,0.8339687,0.751150572,0.740264576,0.3,0.225345171
181,2676,,-121.4458459,38.52406838,0.124173979,0.17738172,0.18032644,1.0,1.0,1.0,0.481882139,0.867088608,0.844936709,0.632911392,0.064102564,0.870253165,0.829113924,0.971518987,0.594936709,0.882911392,0.649450549,0.965189873,0.105686965,0.563256326,0.841292135,0.733962385,0.72415632,0.3,0.220188716
182,2620,,-121.4549356,38.51672575,0.024553431,0.030224045,0.076929844,1.0,1.0,1.0,0.13170732,0.867088608,0.844936709,0.632911392,0.064102564,0.870253165,0.829113924,0.971518987,0.594936709,0.882911392,0.916483516,0.965189873,0.207851032,0.114411441,0.885433387,0.750750243,0.737789429,0.3,0.225225073
185,2674,,-121.4643087,38.52384638,0.0641589,0.073887637,0.081797293,1.0,1.0,1.0,0.21984383,0.971518987,0.259493671,0.430379747,0.016025641,0.351265823,0.990506329,0.889240506,0.693037975,0.82278481,0.634065934,0.819620253,0.101660795,0.156215622,0.502608347,0.618537497,0.615017623,0.3,0.185561249
186,2619,,-121.4641661,38.51661441,0.025359775,0.04543416,0.203295591,1.0,1.0,1.0,0.274089526,0.971518987,0.259493671,0.430379747,0.016025641,0.351265823,0.990506329,0.889240506,0.693037975,0.82278481,0.634065934,0.819620253,0.101660795,0.156215622,0.0,0.583326556,0.572064894,0.3,0.174997967
189,2505,,-121.4454236,38.50237243,0.182653802,0.193548289,0.234889657,1.0,1.0,1.0,0.611091749,0.946202532,0.113924051,0.810126582,0.913461538,0.705696203,0.977848101,0.952531646,0.430379747,0.965189873,0.354945055,0.876582278,0.23502768,0.083608361,0.664325843,0.612520833,0.609119823,0.3,0.18375625
190,2506,,-121.4361948,38.50248234,0.032166619,0.088823433,0.086520265,1.0,1.0,1.0,0.207510317,0.946202532,0.113924051,0.810126582,0.913461538,0.705696203,0.977848101,0.952531646,0.430379747,0.965189873,0.008791209,0.876582278,0.061399094,0.919691969,0.961175762,0.623874371,0.606788523,0.3,0.187162311
192,2564,,-121.4363347,38.50971433,0.042878894,0.07673336,0.126611894,1.0,1.0,1.0,0.246224148,0.920886076,0.297468354,0.78164557,0.105769231,0.857594937,0.984177215,0.870253165,0.487341772,0.892405063,0.747252747,0.607594937,0.304479114,0.584158416,0.625601926,0.664666649,0.658957894,0.304479114,0.202377113
193,2563,,-121.4455643,38.5096044,0.022369022,0.032373692,0.094411534,1.0,1.0,1.0,0.149154249,0.920886076,0.297468354,0.78164557,0.105769231,0.857594937,0.984177215,0.870253165,0.487341772,0.892405063,0.747252747,0.607594937,0.304479114,0.584158416,0.957514045,0.664935317,0.665553289,0.304479114,0.202458916
194,2565,,-121.427105,38.50982355,0.035290667,0.072991792,0.410317527,1.0,1.0,1.0,0.518599986,0.484177215,0.680379747,1.0,0.237179487,0.731012658,0.987341772,0.620253165,0.787974684,0.392405063,0.169230769,0.955696203,0.129340715,0.210121012,0.750351124,0.599091961,0.601282543,0.3,0.179727588
195,2507,,-121.4269661,38.50259155,0.074210029,0.23883891,0.263179167,1.0,1.0,1.0,0.576228107,0.484177215,0.680379747,1.0,0.237179487,0.731012658,0.987341772,0.620253165,0.787974684,0.392405063,0.169230769,0.955696203,0.129340715,0.210121012,0.428972713,0.562796818,0.562381057,0.3,0.168839045
196,2566,,-121.4178753,38.50993206,0.114194388,0.105059533,0.127305553,1.0,1.0,1.0,0.346559473,0.484177215,0.680379747,1.0,0.237179487,0.731012658,0.987341772,0.620253165,0.787974684,0.392405063,0.703296703,0.955696203,0.225968797,0.321232123,0.827849117,0.654000918,0.66123164,0.3,0.196200275
198,2508,,-121.4177372,38.50270006,0.06272486,0.067911281,0.068632033,1.0,1.0,1.0,0.199268174,0.797468354,0.316455696,0.930379747,0.868589744,0.724683544,0.955696203,0.819620253,0.496835443,0.873417722,0.023076923,0.794303797,0.145948666,0.518151815,0.500601926,0.549427609,0.531394374,0.3,0.164828283
207,2331,,-121.4450016,38.48067657,0.17248754,0.178926615,0.242592967,1.0,1.0,1.0,0.594007123,0.873417722,0.734177215,0.721518987,0.384615385,0.525316456,0.721518987,0.496835443,0.601265823,0.221518987,0.542857143,0.553797468,0.37040765,0.234323432,0.299458266,0.506355772,0.5120184,0.37040765,0.187558051
209,2330,,-121.4542276,38.48056599,0.10948862,0.114422013,0.1163046,1.0,1.0,1.0,0.340215232,0.775316456,0.120253165,0.876582278,0.006410256,0.439873418,0.914556962,0.686708861,0.705696203,0.208860759,0.164835165,0.762658228,0.320080523,0.311331133,0.870585875,0.53437604,0.540773351,0.320080523,0.171043363
210,2329,,-121.4634537,38.4804547,0.033170989,0.045249055,0.081125769,1.0,1.0,1.0,0.159545813,0.775316456,0.120253165,0.876582278,0.006410256,0.439873418,0.914556962,0.686708861,0.705696203,0.208860759,0.968131868,0.762658228,0.227478611,0.051705171,0.673906501,0.557594041,0.572625191,0.3,0.167278212
214,2448,,-121.4360551,38.49525037,0.081727658,0.092360832,0.097042995,1.0,1.0,1.0,0.271131485,0.712025316,0.806962025,0.756329114,0.878205128,0.126582278,0.917721519,0.835443038,0.993670886,0.835443038,0.062637363,0.939873418,0.224458983,0.896589659,0.581861958,0.621308499,0.610419801,0.3,0.18639255
215,2391,,-121.4266883,38.48812759,0.097185711,0.101682092,0.261537043,1.0,1.0,1.0,0.460404846,0.712025316,0.806962025,0.756329114,0.878205128,0.126582278,0.917721519,0.835443038,0.993670886,0.835443038,0.310989011,0.939873418,0.190236537,0.776677668,0.484801364,0.64450743,0.639942485,0.3,0.193352229
217,2333,,-121.4265494,38.48089563,0.261144676,0.285522744,0.306731002,1.0,1.0,1.0,0.853398423,0.712025316,0.806962025,0.756329114,0.878205128,0.126582278,0.917721519,0.835443038,0.993670886,0.835443038,0.310989011,0.939873418,0.190236537,0.776677668,0.320024077,0.661448435,0.660946722,0.3,0.198434531
